WARNING (theano.tensor.blas): Using NumPy C-API based implementation for BLAS functions.
pybullet build time: Oct 11 2021 20:59:39
num of nodes = 2000 and num of edges = 3316
num of nodes = 2000 and num of edges = 3316
num of nodes = 2000 and num of edges = 3316
num of nodes = 2000 and num of edges = 3316
train epoch=0, loader_type='Both', approx_losses.avg=0.00013202449680852984, constraint_losses.avg=4.8353801575551245e-05
------------------------- test Main, avg_test_AL=0.0001220220572897075, avg_test_CL=9.344616988316145e-05, max_test_CL=0.0062492708675563335
------------------------- test un normalized Main, avg_test_AL_un_norm=8.89180793980982, avg_test_CL_un_norm=6.809468838675653, max_test_CL_un_norm=455.3874635111472
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.260516251233696e-06, max_test_CL=5.493577918969095e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6019479229168487, max_test_CL_un_norm=4.003197446003953
train epoch=86, loader_type='Both', approx_losses.avg=0.00012070980429647506, constraint_losses.avg=4.782576213481315e-05
------------------------- test Main, avg_test_AL=0.00012217476217421685, avg_test_CL=9.300761075705166e-05, max_test_CL=0.006249920930713415
------------------------- test un normalized Main, avg_test_AL_un_norm=8.90293565330312, avg_test_CL_un_norm=6.777510812214695, max_test_CL_un_norm=455.4348480750847
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.218003832710874e-06, max_test_CL=5.413248436525464e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5988500229182495, max_test_CL_un_norm=3.944661052839636
train epoch=87, loader_type='Both', approx_losses.avg=0.00012069206487707099, constraint_losses.avg=4.7842876311199414e-05
------------------------- test Main, avg_test_AL=0.0001221705324320883, avg_test_CL=9.302183203464942e-05, max_test_CL=0.006249930243939161
------------------------- test un normalized Main, avg_test_AL_un_norm=8.902627385579795, avg_test_CL_un_norm=6.778547125940693, max_test_CL_un_norm=455.4355348260165
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.217865183128836e-06, max_test_CL=5.413248436525464e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5988399192513406, max_test_CL_un_norm=3.944661052839636
train epoch=88, loader_type='Both', approx_losses.avg=0.00012068547301792672, constraint_losses.avg=4.7851249915852566e-05
------------------------- test Main, avg_test_AL=0.0001221587098448471, avg_test_CL=9.304184214991063e-05, max_test_CL=0.006250052712857723
------------------------- test un normalized Main, avg_test_AL_un_norm=8.901765897726923, avg_test_CL_un_norm=6.780005265573491, max_test_CL_un_norm=455.44446263526174
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.217814726717343e-06, max_test_CL=5.413160761236213e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5988362428384186, max_test_CL_un_norm=3.9445971398619086
train epoch=89, loader_type='Both', approx_losses.avg=0.00012068080170634887, constraint_losses.avg=4.78464588189141e-05
------------------------- test Main, avg_test_AL=0.00012215277719610285, avg_test_CL=9.3051499899508e-05, max_test_CL=0.006250523962080479
------------------------- test un normalized Main, avg_test_AL_un_norm=8.901333573953767, avg_test_CL_un_norm=6.780709044302725, max_test_CL_un_norm=455.4788011786223
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.21644792862708e-06, max_test_CL=5.412766040535644e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5987366426025978, max_test_CL_un_norm=3.944309537869414
train epoch=90, loader_type='Both', approx_losses.avg=0.00012067281406387569, constraint_losses.avg=4.7845206178040136e-05
------------------------- test Main, avg_test_AL=0.00012214616774682653, avg_test_CL=9.305676189258838e-05, max_test_CL=0.006250609178096056
------------------------- test un normalized Main, avg_test_AL_un_norm=8.900851933556808, avg_test_CL_un_norm=6.781092469649151, max_test_CL_un_norm=455.4849822538977
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.215200310044412e-06, max_test_CL=5.412678365246393e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5986457276492797, max_test_CL_un_norm=3.944245627739454
train epoch=91, loader_type='Both', approx_losses.avg=0.000120668279103859, constraint_losses.avg=4.784054583179236e-05
------------------------- test Main, avg_test_AL=0.0001221484623623499, avg_test_CL=9.304460303448092e-05, max_test_CL=0.006250778678804636
------------------------- test un normalized Main, avg_test_AL_un_norm=8.90101913840133, avg_test_CL_un_norm=6.780206434559629, max_test_CL_un_norm=455.49734453026565
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.21230939033102e-06, max_test_CL=5.412546670413576e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5984350654759962, max_test_CL_un_norm=3.9441497635152603
train epoch=92, loader_type='Both', approx_losses.avg=0.000120661990702386, constraint_losses.avg=4.7837978488782285e-05
------------------------- test Main, avg_test_AL=0.00012214636636758946, avg_test_CL=9.30443888584187e-05, max_test_CL=0.006250448524951935
------------------------- test un normalized Main, avg_test_AL_un_norm=8.900866411145996, avg_test_CL_un_norm=6.780190869384774, max_test_CL_un_norm=455.4733069246987
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.211309829543989e-06, max_test_CL=5.4128100600792095e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5983622270773595, max_test_CL_un_norm=3.944341493128588
train epoch=93, loader_type='Both', approx_losses.avg=0.00012065554598539454, constraint_losses.avg=4.784085725305698e-05
------------------------- test Main, avg_test_AL=0.00012213880570592072, avg_test_CL=9.306218168164104e-05, max_test_CL=0.006250081118196249
------------------------- test un normalized Main, avg_test_AL_un_norm=8.9003154455289, avg_test_CL_un_norm=6.781487396926636, max_test_CL_un_norm=455.4465229113597
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.211781967885744e-06, max_test_CL=5.413116741692647e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5983966326317486, max_test_CL_un_norm=3.944565183567182
train epoch=94, loader_type='Both', approx_losses.avg=0.00012064610421842348, constraint_losses.avg=4.784114438371034e-05
------------------------- test Main, avg_test_AL=0.00012213580064942642, avg_test_CL=9.30647728896492e-05, max_test_CL=0.006250024773180485
------------------------- test un normalized Main, avg_test_AL_un_norm=8.900096474440344, avg_test_CL_un_norm=6.7816762459202025, max_test_CL_un_norm=455.44240236382257
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.210677627512375e-06, max_test_CL=5.413160761236213e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.598316159608606, max_test_CL_un_norm=3.9445971398619086
train epoch=95, loader_type='Both', approx_losses.avg=0.00012063872621677417, constraint_losses.avg=4.7842409298316363e-05
------------------------- test Main, avg_test_AL=0.00012213473204959602, avg_test_CL=9.30662425764508e-05, max_test_CL=0.006249911617487669
------------------------- test un normalized Main, avg_test_AL_un_norm=8.900018607613658, avg_test_CL_un_norm=6.78178333341395, max_test_CL_un_norm=455.4341613246694
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.209427995822694e-06, max_test_CL=5.41329245606903e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5982250965641618, max_test_CL_un_norm=3.944693009522694
train epoch=96, loader_type='Both', approx_losses.avg=0.0001206308235751561, constraint_losses.avg=4.78486061638539e-05
------------------------- test Main, avg_test_AL=0.00012212945557430244, avg_test_CL=9.30730477602304e-05, max_test_CL=0.006249977741390467
------------------------- test un normalized Main, avg_test_AL_un_norm=8.899634108248948, avg_test_CL_un_norm=6.782279221896187, max_test_CL_un_norm=455.4389685884473
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.208470726125405e-06, max_test_CL=5.413204780779779e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5981553414552693, max_test_CL_un_norm=3.9446290962860786
train epoch=97, loader_type='Both', approx_losses.avg=0.00012062442203011688, constraint_losses.avg=4.7845480678439516e-05
------------------------- test Main, avg_test_AL=0.0001221273568489063, avg_test_CL=9.307237475600027e-05, max_test_CL=0.006249987054616213
------------------------- test un normalized Main, avg_test_AL_un_norm=8.8994811767557, avg_test_CL_un_norm=6.782230193691379, max_test_CL_un_norm=455.4396553424871
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.206842027631112e-06, max_test_CL=5.413204780779779e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5980366572196425, max_test_CL_un_norm=3.9446290962860786
train epoch=98, loader_type='Both', approx_losses.avg=0.00012060730288459805, constraint_losses.avg=4.790882010875355e-05
------------------------- test Main, avg_test_AL=0.00012197404871456418, avg_test_CL=9.339861855748311e-05, max_test_CL=0.006255425978451967
------------------------- test un normalized Main, avg_test_AL_un_norm=8.888309497970308, avg_test_CL_un_norm=6.806003755413571, max_test_CL_un_norm=455.83599876398483
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.227542400375486e-06, max_test_CL=5.504760702024214e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5995451018612175, max_test_CL_un_norm=4.011346380764389
train epoch=99, loader_type='Both', approx_losses.avg=0.0001206173050383176, constraint_losses.avg=4.7868881072934036e-05
------------------------- test Main, avg_test_AL=0.00012192357015799748, avg_test_CL=9.343760861301976e-05, max_test_CL=0.006254756357520819
------------------------- test un normalized Main, avg_test_AL_un_norm=8.884631145413275, avg_test_CL_un_norm=6.808844998226228, max_test_CL_un_norm=455.78721930212265
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.229823329189756e-06, max_test_CL=5.504141518031247e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5997113157280634, max_test_CL_un_norm=4.010895235008355
train epoch=100, loader_type='Both', approx_losses.avg=0.00012063073624079744, constraint_losses.avg=4.779158126840475e-05
------------------------- test Main, avg_test_AL=0.00012205739558504413, avg_test_CL=9.309485943060291e-05, max_test_CL=0.006249317899346352
------------------------- test un normalized Main, avg_test_AL_un_norm=8.894383069472664, avg_test_CL_un_norm=6.7838686480666786, max_test_CL_un_norm=455.3908970923564
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.205521589021103e-06, max_test_CL=5.41377485205885e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5979404359733145, max_test_CL_un_norm=3.9450445415795254
train epoch=101, loader_type='Both', approx_losses.avg=0.0001206150261071069, constraint_losses.avg=4.7824556114117885e-05
------------------------- test Main, avg_test_AL=0.0001220969424306424, avg_test_CL=9.303330131595944e-05, max_test_CL=0.006250967271625996
------------------------- test un normalized Main, avg_test_AL_un_norm=8.89726487818633, avg_test_CL_un_norm=6.7793828674692325, max_test_CL_un_norm=455.5110805896522
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.19680636659026e-06, max_test_CL=5.412371319835074e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5973053522044162, max_test_CL_un_norm=3.9440219463619406
train epoch=102, loader_type='Both', approx_losses.avg=0.00012060793130570793, constraint_losses.avg=4.7825589571041906e-05
------------------------- test Main, avg_test_AL=0.00012209198431684375, avg_test_CL=9.304945294721456e-05, max_test_CL=0.00625085411593318
------------------------- test un normalized Main, avg_test_AL_un_norm=8.896903565688062, avg_test_CL_un_norm=6.780559857538097, max_test_CL_un_norm=455.50283892916775
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.197237887554554e-06, max_test_CL=5.412503014667891e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5973367972986698, max_test_CL_un_norm=3.9441178090328064
train epoch=103, loader_type='Both', approx_losses.avg=0.0001206004403255296, constraint_losses.avg=4.782908766332733e-05
------------------------- test Main, avg_test_AL=0.0001220414077501868, avg_test_CL=9.316336807972192e-05, max_test_CL=0.0062505993992090225
------------------------- test un normalized Main, avg_test_AL_un_norm=8.893218023614255, avg_test_CL_un_norm=6.78886093663381, max_test_CL_un_norm=455.48429546568474
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.207375712195653e-06, max_test_CL=5.412678365246393e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.598075545498968, max_test_CL_un_norm=3.944245627739454
train epoch=104, loader_type='Both', approx_losses.avg=0.00012059040669647936, constraint_losses.avg=4.782278337462765e-05
------------------------- test Main, avg_test_AL=0.00012204124856213605, avg_test_CL=9.316717536096331e-05, max_test_CL=0.006251014303416014
------------------------- test un normalized Main, avg_test_AL_un_norm=8.893206415062735, avg_test_CL_un_norm=6.789138340298188, max_test_CL_un_norm=455.5145146368598
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.205987226900025e-06, max_test_CL=5.412327664089389e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5979743662949075, max_test_CL_un_norm=3.9439899923972064
train epoch=105, loader_type='Both', approx_losses.avg=0.00012056735105556621, constraint_losses.avg=4.787378006239167e-05
------------------------- test Main, avg_test_AL=0.00012201494675015213, avg_test_CL=9.322243298352628e-05, max_test_CL=0.006257924716919661
------------------------- test un normalized Main, avg_test_AL_un_norm=8.891289777297624, avg_test_CL_un_norm=6.793165013170054, max_test_CL_un_norm=456.01808600401085
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.198699905635376e-06, max_test_CL=5.452656841953285e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5974433358151624, max_test_CL_un_norm=3.973378215383447
train epoch=106, loader_type='Both', approx_losses.avg=0.00012057876157771154, constraint_losses.avg=4.7853742933685204e-05
------------------------- test Main, avg_test_AL=0.00012186904827182898, avg_test_CL=9.34542856548588e-05, max_test_CL=0.006255605258047581
------------------------- test un normalized Main, avg_test_AL_un_norm=8.880658092693313, avg_test_CL_un_norm=6.810060219222329, max_test_CL_un_norm=455.8490528654909
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.222074221115872e-06, max_test_CL=5.501444320543669e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5991466328386345, max_test_CL_un_norm=4.008929824602963
train epoch=107, loader_type='Both', approx_losses.avg=0.00012054347607091399, constraint_losses.avg=4.781396364451789e-05
------------------------- test Main, avg_test_AL=0.00012202301647824187, avg_test_CL=9.314454441113629e-05, max_test_CL=0.006260782480239868
------------------------- test un normalized Main, avg_test_AL_un_norm=8.891877810082839, avg_test_CL_un_norm=6.787489201673535, max_test_CL_un_norm=456.2263284227977
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.184082322087339e-06, max_test_CL=5.429179145721719e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5963781455569958, max_test_CL_un_norm=3.9562698336453455
train epoch=108, loader_type='Both', approx_losses.avg=0.00012055105176391191, constraint_losses.avg=4.779966411943961e-05
------------------------- test Main, avg_test_AL=0.00012200830420267073, avg_test_CL=9.31535493853275e-05, max_test_CL=0.006260810885578394
------------------------- test un normalized Main, avg_test_AL_un_norm=8.890805773370715, avg_test_CL_un_norm=6.788145423718987, max_test_CL_un_norm=456.22839046658294
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.183520194050774e-06, max_test_CL=5.429398879641667e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5963371823978921, max_test_CL_un_norm=3.95642985329589
train epoch=109, loader_type='Both', approx_losses.avg=0.00012054952506185231, constraint_losses.avg=4.780376911540294e-05
------------------------- test Main, avg_test_AL=0.00012199695408569333, avg_test_CL=9.315397642355583e-05, max_test_CL=0.006260782480239868
------------------------- test un normalized Main, avg_test_AL_un_norm=8.889978663857711, avg_test_CL_un_norm=6.788176538776501, max_test_CL_un_norm=456.2263284227977
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.182174935427611e-06, max_test_CL=5.4288717365125194e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5962391526905605, max_test_CL_un_norm=3.956045811571209
train epoch=110, loader_type='Both', approx_losses.avg=0.0001205500558950469, constraint_losses.avg=4.779839445467269e-05
------------------------- test Main, avg_test_AL=0.00012198761020641946, avg_test_CL=9.314806396295917e-05, max_test_CL=0.006260810885578394
------------------------- test un normalized Main, avg_test_AL_un_norm=8.88929781863245, avg_test_CL_un_norm=6.787745681811084, max_test_CL_un_norm=456.22839046658294
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.180406412721996e-06, max_test_CL=5.429135126178153e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5961102797721769, max_test_CL_un_norm=3.9562378301035572
train epoch=111, loader_type='Both', approx_losses.avg=0.00012054633552237184, constraint_losses.avg=4.779947336704474e-05
------------------------- test Main, avg_test_AL=0.00012198081184104881, avg_test_CL=9.314116788211813e-05, max_test_CL=0.0062608011066913605
------------------------- test un normalized Main, avg_test_AL_un_norm=8.888802346912362, avg_test_CL_un_norm=6.7872432130554845, max_test_CL_un_norm=456.22770311813633
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.178524514676155e-06, max_test_CL=5.4275544243864715e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5959731450859947, max_test_CL_un_norm=3.9550857888092863
train epoch=112, loader_type='Both', approx_losses.avg=0.00012054312070402028, constraint_losses.avg=4.779600264610342e-05
------------------------- test Main, avg_test_AL=0.00012197044705141424, avg_test_CL=9.314433407008549e-05, max_test_CL=0.006260697729885578
------------------------- test un normalized Main, avg_test_AL_un_norm=8.88804712941849, avg_test_CL_un_norm=6.787473881992442, max_test_CL_un_norm=456.2201423193993
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.177848812586319e-06, max_test_CL=5.427905489341356e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5959239065840737, max_test_CL_un_norm=3.9553417834880373
train epoch=113, loader_type='Both', approx_losses.avg=0.0001205360203009424, constraint_losses.avg=4.7797852115879305e-05
------------------------- test Main, avg_test_AL=0.00012196381789682631, avg_test_CL=9.313581370103652e-05, max_test_CL=0.006260971073061228
------------------------- test un normalized Main, avg_test_AL_un_norm=8.887564010513392, avg_test_CL_un_norm=6.786853043696189, max_test_CL_un_norm=456.24007546939134
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.175447714054317e-06, max_test_CL=5.426280768006109e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5957489367591371, max_test_CL_un_norm=3.9541578775454522
train epoch=114, loader_type='Both', approx_losses.avg=0.00012053296642954505, constraint_losses.avg=4.7798331186525516e-05
------------------------- test Main, avg_test_AL=0.00012194898712255364, avg_test_CL=9.314670532770997e-05, max_test_CL=0.006260942667722702
------------------------- test un normalized Main, avg_test_AL_un_norm=8.886483298643597, avg_test_CL_un_norm=6.787646694075191, max_test_CL_un_norm=456.2380133991983
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.175365166593451e-06, max_test_CL=5.428476652014069e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5957429204844309, max_test_CL_un_norm=3.955757792510185
train epoch=115, loader_type='Both', approx_losses.avg=0.00012052947902887513, constraint_losses.avg=4.779474578910075e-05
------------------------- test Main, avg_test_AL=0.00012194917414657525, avg_test_CL=9.312994601621272e-05, max_test_CL=0.00626092404127121
------------------------- test un normalized Main, avg_test_AL_un_norm=8.886496912627488, avg_test_CL_un_norm=6.786425455331822, max_test_CL_un_norm=456.23663868832637
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.172773626627716e-06, max_test_CL=5.424744449555874e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5955540750308316, max_test_CL_un_norm=3.9530381296180415
train epoch=116, loader_type='Both', approx_losses.avg=0.0001205273297444884, constraint_losses.avg=4.779209111046161e-05
------------------------- test Main, avg_test_AL=0.00012194194843508432, avg_test_CL=9.312557520354625e-05, max_test_CL=0.006260791793465614
------------------------- test un normalized Main, avg_test_AL_un_norm=8.885970402915545, avg_test_CL_un_norm=6.786106938848306, max_test_CL_un_norm=456.2270157702075
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.171677386648035e-06, max_test_CL=5.423866241471842e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5954741918318582, max_test_CL_un_norm=3.9523983448537563
train epoch=117, loader_type='Both', approx_losses.avg=0.00012044560640661363, constraint_losses.avg=4.793512576806178e-05
------------------------- test Main, avg_test_AL=0.00012065372291713094, avg_test_CL=9.435531416335551e-05, max_test_CL=0.006106999237090349
------------------------- test un normalized Main, avg_test_AL_un_norm=8.79209671786404, avg_test_CL_un_norm=6.875718650326331, max_test_CL_un_norm=445.02007137891144
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.487824789165543e-06, max_test_CL=5.6002063502091914e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.6185120117653901, max_test_CL_un_norm=4.080898100762686
train epoch=118, loader_type='Both', approx_losses.avg=0.00012085819208409197, constraint_losses.avg=4.7695678253986114e-05
------------------------- test Main, avg_test_AL=0.00012185750216341873, avg_test_CL=9.325783351630435e-05, max_test_CL=0.006261999253183603
------------------------- test un normalized Main, avg_test_AL_un_norm=8.879816743450235, avg_test_CL_un_norm=6.795744675298445, max_test_CL_un_norm=456.31500051355226
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.169393797170965e-06, max_test_CL=5.419696753961034e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5953077860963762, max_test_CL_un_norm=3.949360074311226
train epoch=119, loader_type='Both', approx_losses.avg=0.00012052579671731182, constraint_losses.avg=4.775314897992685e-05
------------------------- test Main, avg_test_AL=0.00012190825502732672, avg_test_CL=9.314101547064313e-05, max_test_CL=0.006261499132961035
------------------------- test un normalized Main, avg_test_AL_un_norm=8.883515121101768, avg_test_CL_un_norm=6.78723209425515, max_test_CL_un_norm=456.27856830168133
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.158633227709267e-06, max_test_CL=5.40356122655794e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5945236580590931, max_test_CL_un_norm=3.937601801277116
train epoch=120, loader_type='Both', approx_losses.avg=0.00012051858644658101, constraint_losses.avg=4.776341350456249e-05
------------------------- test Main, avg_test_AL=0.00012190023005925665, avg_test_CL=9.314508891870865e-05, max_test_CL=0.006260470952838659
------------------------- test un normalized Main, avg_test_AL_un_norm=8.882930334894306, avg_test_CL_un_norm=6.787528902335284, max_test_CL_un_norm=456.2036462487125
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.159731754266098e-06, max_test_CL=5.404393596109003e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5946037085496193, max_test_CL_un_norm=3.9382084568545404
train epoch=121, loader_type='Both', approx_losses.avg=0.0001205100630431266, constraint_losses.avg=4.7767351704394624e-05
------------------------- test Main, avg_test_AL=0.00012188977361870146, avg_test_CL=9.315072485669295e-05, max_test_CL=0.0062600658275187016
------------------------- test un normalized Main, avg_test_AL_un_norm=8.882168375814812, avg_test_CL_un_norm=6.787939589161268, max_test_CL_un_norm=456.17409153458715
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.159868513877732e-06, max_test_CL=5.4047442972660065e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5946136719471516, max_test_CL_un_norm=3.938463904761868
train epoch=122, loader_type='Both', approx_losses.avg=0.00012026723391410622, constraint_losses.avg=4.7869503788191765e-05
------------------------- test Main, avg_test_AL=0.00012191563972180086, avg_test_CL=9.310502167987522e-05, max_test_CL=0.006263886112719774
------------------------- test un normalized Main, avg_test_AL_un_norm=8.884053267336718, avg_test_CL_un_norm=6.784609194512179, max_test_CL_un_norm=456.4524936580814
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.148492106424321e-06, max_test_CL=5.4015457862988114e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5937846676839457, max_test_CL_un_norm=3.9361332497136807
train epoch=123, loader_type='Both', approx_losses.avg=0.00012072117202455596, constraint_losses.avg=4.766168695514641e-05
------------------------- test Main, avg_test_AL=0.00012182611550372435, avg_test_CL=9.320533811573162e-05, max_test_CL=0.006260423921048641
------------------------- test un normalized Main, avg_test_AL_un_norm=8.877529567008771, avg_test_CL_un_norm=6.791919303586378, max_test_CL_un_norm=456.2002096048581
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.16150374579383e-06, max_test_CL=5.416230851551518e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5947328327237039, max_test_CL_un_norm=3.9468344021603006
train epoch=124, loader_type='Both', approx_losses.avg=0.00012069744462923919, constraint_losses.avg=4.7651795579267425e-05
------------------------- test Main, avg_test_AL=0.00012181374251370114, avg_test_CL=9.321036664621874e-05, max_test_CL=0.006259886547923088
------------------------- test un normalized Main, avg_test_AL_un_norm=8.876627960374437, avg_test_CL_un_norm=6.79228575108539, max_test_CL_un_norm=456.16103277982796
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.162539555150783e-06, max_test_CL=5.442538531497121e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5948083130751073, max_test_CL_un_norm=3.966004911369773
train epoch=125, loader_type='Both', approx_losses.avg=0.00012066917746080204, constraint_losses.avg=4.765366971465511e-05
------------------------- test Main, avg_test_AL=0.00012179073230247673, avg_test_CL=9.324536091507119e-05, max_test_CL=0.006259037647396326
------------------------- test un normalized Main, avg_test_AL_un_norm=8.874951185896965, avg_test_CL_un_norm=6.794835808676832, max_test_CL_un_norm=456.0991780601314
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.166797912197321e-06, max_test_CL=5.4700562031939626e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5951186211049412, max_test_CL_un_norm=3.98605704182526
train epoch=126, loader_type='Both', approx_losses.avg=0.0001206414047684077, constraint_losses.avg=4.7720237865365876e-05
------------------------- test Main, avg_test_AL=0.0001215863850663319, avg_test_CL=9.360584175809005e-05, max_test_CL=0.006264527793973684
------------------------- test un normalized Main, avg_test_AL_un_norm=8.860060295267438, avg_test_CL_un_norm=6.821104186473211, max_test_CL_un_norm=456.4992460451963
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.19092387000131e-06, max_test_CL=5.597708513960242e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5968766928295212, max_test_CL_un_norm=4.079078092155232
train epoch=127, loader_type='Both', approx_losses.avg=0.00012065070274478612, constraint_losses.avg=4.762340598025485e-05
------------------------- test Main, avg_test_AL=0.00012175841042295987, avg_test_CL=9.325513701528231e-05, max_test_CL=0.006261074915528297
------------------------- test un normalized Main, avg_test_AL_un_norm=8.872595840420763, avg_test_CL_un_norm=6.795548153345331, max_test_CL_un_norm=456.24763643329896
------------------------- test Omega, avg_test_AL=0, avg_test_CL=8.163391827289423e-06, max_test_CL=5.5010023061186075e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.5948704188481869, max_test_CL_un_norm=4.008607672128483
