WARNING (theano.tensor.blas): Using NumPy C-API based implementation for BLAS functions.
pybullet build time: Oct 11 2021 20:59:39
num of nodes = 1000 and num of edges = 1817
num of nodes = 1000 and num of edges = 1817
num of nodes = 1000 and num of edges = 1817
num of nodes = 1000 and num of edges = 1817
train epoch=0, loader_type='Both', approx_losses.avg=0.00016511441698313566, constraint_losses.avg=6.790713376979092e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=86, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=87, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=88, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=89, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=90, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=91, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=92, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=93, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=94, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=95, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=96, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=97, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=98, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=99, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=100, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=101, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=102, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=103, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=104, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=105, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=106, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=107, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=108, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=109, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=110, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=111, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=112, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=113, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=114, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=115, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=116, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=117, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=118, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=119, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=120, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=121, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=122, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=123, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=124, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=125, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=126, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
train epoch=127, loader_type='Both', approx_losses.avg=0.00015589841059270493, constraint_losses.avg=6.883034515074483e-05
------------------------- test Main, avg_test_AL=0.00012912568067238172, avg_test_CL=0.00010380818505642741, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.409452518071543, avg_test_CL_un_norm=7.564554042231286, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482583958915438e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367415988797974, max_test_CL_un_norm=5.48094993046558
train epoch=128, loader_type='Both', approx_losses.avg=0.0001558984124091535, constraint_losses.avg=6.883034520248498e-05
------------------------- test Main, avg_test_AL=0.00012912568155686532, avg_test_CL=0.00010380818663499758, max_test_CL=0.006104782223701477
------------------------- test un normalized Main, avg_test_AL_un_norm=9.40945258263666, avg_test_CL_un_norm=7.564554157184812, max_test_CL_un_norm=444.858519020728
------------------------- test Omega, avg_test_AL=0, avg_test_CL=1.1482584004514074e-05, max_test_CL=7.521493535023183e-05
------------------------- test un normalized Omega, avg_test_AL_un_norm=0, avg_test_CL_un_norm=0.8367416022034017, max_test_CL_un_norm=5.48094993046558
